month,region,spice,temp_c,rainfall_mm,humidity_pct,monsoon_sw_flag,monsoon_ne_flag,qty_sold_kg_4w_ma,market_price_LKR_4w_ma,rainfall_mm_4w_ma,temp_c_4w_ma
9,1,1,23.6,51.7,63.3,0.5,0.0,1490.525,2124.93,53.35,24.19
9,1,1,23.74,52.9,69.1,0.5,0.0,1473.6,2120.9325,52.8,24.0275
9,1,1,24.01,58.0,70.3,0.5,0.0,1432.425,2122.405,51.9,23.9225
9,1,1,22.7,63.9,73.0,0.5,0.0,1397.175,2116.1,56.625,23.5125
10,1,1,24.69,44.1,56.7,0.0,0.0,1434.7,2120.88,54.725,23.785
10,1,1,23.54,29.3,62.4,0.0,0.0,1537.125,2130.93,48.825,23.735
10,1,1,25.39,47.6,65.3,0.0,0.0,1573.75,2126.715,46.225,24.08
10,1,1,24.58,43.4,66.3,0.0,0.0,1672.425,2123.1275,41.1,24.55
10,1,1,24.66,46.3,63.3,0.0,0.0,1663.425,2135.5475,41.65,24.5425
11,1,1,24.84,46.7,59.2,0.0,0.0,1626.4,2171.8125,46.0,24.8675
11,1,1,25.18,36.9,61.3,0.0,0.0,1681.675,2232.19,43.325,24.815
11,1,1,26.31,29.1,61.4,0.0,0.0,1626.525,2290.0375,39.75,25.2475
11,1,1,25.44,36.9,62.6,0.0,0.0,1605.225,2324.3675,37.4,25.4425
12,1,1,26.44,64.2,66.1,0.0,0.4,1607.125,2310.1525,41.775,25.8425
12,1,1,27.12,58.2,69.5,0.0,0.4,1569.325,2269.365,47.1,26.3275
12,1,1,26.76,57.4,60.7,0.0,0.4,1593.725,2243.145,54.175,26.44
12,1,1,27.28,57.9,73.0,0.0,0.4,1607.05,2255.6875,59.425,26.9
12,1,1,27.69,56.9,67.1,0.0,0.4,1635.625,2312.5675,57.6,27.2125
1,1,1,29.1,60.5,70.2,0.0,0.4,1616.7,2375.0925,58.175,27.7075
1,1,1,28.73,56.9,71.2,0.0,0.4,1586.5,2411.23,58.05,28.2
1,1,1,29.33,53.2,72.8,0.0,0.4,1545.025,2403.3275,56.875,28.7125
1,1,1,29.0,41.1,70.7,0.0,0.4,1487.475,2363.7375,52.925,29.04
2,1,1,29.06,41.6,69.3,0.0,0.4,1486.05,2337.115,48.2,29.03
2,1,1,30.19,40.1,63.1,0.0,0.4,1448.55,2329.02,44.0,29.395
2,1,1,30.08,63.5,68.6,0.0,0.4,1441.825,2331.065,46.575,29.5825
2,1,1,30.91,47.5,68.5,0.0,0.4,1415.275,2347.08,48.175,30.06
3,1,1,29.49,41.0,66.6,0.0,0.0,1397.95,2351.295,48.025,30.1675
3,1,1,29.89,41.6,71.8,0.0,0.0,1414.325,2342.1575,48.4,30.0925
3,1,1,29.68,37.5,64.2,0.0,0.0,1412.45,2344.3225,41.9,29.9925
3,1,1,30.87,49.2,66.4,0.0,0.0,1462.2,2371.445,42.325,29.9825
4,1,1,30.13,30.6,70.5,0.0,0.0,1473.95,2420.3075,39.725,30.1425
4,1,1,29.76,36.5,61.6,0.0,0.0,1531.425,2482.98,38.45,30.11
4,1,1,30.08,24.1,72.3,0.0,0.0,1526.875,2532.635,35.1,30.21
4,1,1,29.31,39.8,64.2,0.0,0.0,1539.975,2552.4475,32.75,29.82
4,1,1,29.94,41.8,68.4,0.0,0.0,1543.175,2519.1,35.55,29.7725
5,1,1,28.21,60.3,74.0,0.5,0.0,1509.475,2472.13,41.5,29.385
5,1,1,28.45,65.0,66.6,0.5,0.0,1551.275,2441.33,51.725,28.9775
5,1,1,28.91,61.9,75.4,0.5,0.0,1512.95,2379.615,57.25,28.8775
5,1,1,27.57,80.5,69.4,0.5,0.0,1525.725,2338.6225,66.925,28.285
6,1,1,27.16,58.1,67.4,0.5,0.0,1556.1,2308.395,66.375,28.0225
6,1,1,27.04,68.7,65.7,0.5,0.0,1508.1,2250.14,67.3,27.67
6,1,1,26.57,60.6,68.6,0.5,0.0,1507.675,2214.415,66.975,27.085
6,1,1,26.96,60.2,70.6,0.5,0.0,1495.625,2189.5575,61.9,26.9325
7,1,1,26.16,43.9,62.2,0.5,0.0,1492.825,2160.1025,58.35,26.6825
7,1,1,26.15,54.8,68.3,0.5,0.0,1513.975,2152.36,54.875,26.46
7,1,1,25.38,72.8,67.2,0.5,0.0,1490.475,2141.285,57.925,26.1625
7,1,1,25.13,56.6,66.2,0.5,0.0,1491.125,2130.2625,57.025,25.705
7,1,1,24.94,61.8,66.6,0.5,0.0,1481.65,2123.72,61.5,25.4
8,1,1,24.69,60.3,68.3,0.5,0.0,1543.9,2113.6075,62.875,25.035
8,1,1,23.99,49.6,58.3,0.5,0.0,1596.475,2105.87,57.075,24.6875
8,1,1,24.48,56.7,64.4,0.5,0.0,1589.1,2100.2325,57.1,24.525
8,1,1,24.16,45.3,64.8,0.5,0.0,1593.675,2094.72,52.975,24.33
9,1,1,23.68,52.3,58.2,0.5,0.0,1539.625,2091.1975,50.975,24.0775
9,1,1,23.76,54.7,67.5,0.5,0.0,1493.0,2093.0325,52.25,24.02
9,1,1,23.88,50.1,62.8,0.5,0.0,1448.725,2095.925,50.6,23.87
9,1,1,23.7,52.6,60.7,0.5,0.0,1373.4,2103.475,52.425,23.755
9,1,1,24.09,67.7,68.8,0.5,0.0,1361.925,2101.0575,56.275,23.8575
10,1,1,24.53,49.5,68.4,0.0,0.0,1416.15,2100.8675,54.975,24.05
10,1,1,23.82,40.0,57.8,0.0,0.0,1510.725,2107.1175,52.45,24.035
10,1,1,25.05,50.5,61.6,0.0,0.0,1563.0,2109.8,51.925,24.3725
10,1,1,24.92,51.3,67.9,0.0,0.0,1657.575,2149.15,47.825,24.58
11,1,1,25.63,43.7,62.7,0.0,0.0,1633.075,2197.77,46.375,24.855
11,1,1,25.07,35.3,69.5,0.0,0.0,1603.2,2253.09,45.2,25.1675
11,1,1,25.31,32.6,60.0,0.0,0.0,1650.825,2309.9475,40.725,25.2325
11,1,1,26.05,52.4,73.2,0.0,0.0,1596.275,2326.095,41.0,25.515
12,1,1,26.62,55.4,70.4,0.0,0.4,1604.25,2329.26,43.925,25.7625
12,1,1,26.17,47.8,67.1,0.0,0.4,1578.0,2323.44,47.05,26.0375
12,1,1,27.78,52.1,72.4,0.0,0.4,1559.35,2309.3475,51.925,26.655
12,1,1,27.17,71.3,72.0,0.0,0.4,1592.9,2304.21,56.65,26.935
12,1,1,27.89,57.8,64.9,0.0,0.4,1623.275,2337.2175,57.25,27.2525
1,1,1,27.36,50.2,71.1,0.0,0.4,1613.6,2347.28,57.85,27.55
1,1,1,28.33,62.1,69.0,0.0,0.4,1597.375,2351.3075,60.35,27.6875
1,1,1,28.83,62.6,66.3,0.0,0.4,1538.375,2370.635,58.175,28.1025
1,1,1,29.73,50.5,73.3,0.0,0.4,1474.7,2352.8625,56.35,28.5625
2,1,1,28.86,46.3,64.1,0.0,0.4,1495.5,2347.03,55.375,28.9375
2,1,1,30.22,63.1,67.3,0.0,0.4,1459.125,2346.4325,55.625,29.41
2,1,1,30.1,70.1,70.5,0.0,0.4,1485.825,2332.5875,57.5,29.7275
2,1,1,29.54,58.5,74.6,0.0,0.4,1482.225,2313.625,59.5,29.68
3,1,1,30.4,33.3,63.8,0.0,0.0,1506.775,2301.5225,56.25,30.065
3,1,1,29.97,43.9,68.8,0.0,0.0,1501.325,2308.925,51.45,30.0025
3,1,1,30.88,39.4,64.2,0.0,0.0,1462.825,2323.245,43.775,30.1975
3,1,1,30.54,22.6,71.0,0.0,0.0,1478.475,2374.25,34.8,30.4475
3,1,1,30.27,44.5,71.8,0.0,0.0,1463.125,2421.74,37.6,30.415
4,1,1,30.09,44.2,65.4,0.0,0.0,1484.6,2456.5375,37.675,30.445
4,1,1,29.93,42.7,65.1,0.0,0.0,1545.85,2497.755,38.5,30.2075
4,1,1,28.64,44.6,70.2,0.0,0.0,1565.45,2516.54,44.0,29.7325
4,1,1,29.24,32.1,65.5,0.0,0.0,1493.65,2514.8575,40.9,29.475
5,1,1,28.4,56.8,66.7,0.5,0.0,1504.75,2488.5875,44.05,29.0525
5,1,1,28.88,64.3,71.2,0.5,0.0,1481.1,2452.74,49.45,28.79
5,1,1,28.59,64.6,70.2,0.5,0.0,1445.4,2390.96,54.45,28.7775
5,1,1,28.06,50.4,70.9,0.5,0.0,1486.6,2331.66,59.025,28.4825
6,1,1,27.8,43.3,69.6,0.5,0.0,1451.5,2302.1325,55.65,28.3325
6,1,1,28.0,57.0,66.1,0.5,0.0,1439.075,2260.1225,53.825,28.1125
6,1,1,27.67,47.3,68.7,0.5,0.0,1450.55,2230.4175,49.5,27.8825
6,1,1,26.93,55.2,69.7,0.5,0.0,1490.15,2218.68,50.7,27.6
6,1,1,26.76,53.4,68.2,0.5,0.0,1473.775,2195.15,53.225,27.34
7,1,1,25.71,64.2,65.8,0.5,0.0,1446.1,2175.805,55.025,26.7675
7,1,1,25.3,53.6,68.1,0.5,0.0,1508.775,2154.79,56.6,26.175
7,1,1,25.34,59.2,68.6,0.5,0.0,1483.925,2122.26,57.6,25.7775
7,1,1,25.69,55.4,66.4,0.5,0.0,1531.85,2107.77,58.1,25.51
8,1,1,24.84,67.0,68.1,0.5,0.0,1515.725,2096.65,58.8,25.2925
8,1,1,24.1,51.0,65.2,0.5,0.0,1450.175,2079.51,58.15,24.9925
8,1,1,24.57,58.8,68.0,0.5,0.0,1480.55,2076.185,58.05,24.8
8,1,1,24.04,70.3,71.7,0.5,0.0,1488.175,2057.3525,61.775,24.3875
8,1,1,24.08,39.5,63.9,0.5,0.0,1514.1,2037.4025,54.9,24.1975
9,1,1,24.5,52.4,66.6,0.5,0.0,1493.675,2043.3025,55.25,24.2975
9,1,1,23.7,59.0,63.9,0.5,0.0,1511.9,2045.4,55.3,24.08
9,1,1,24.0,52.8,67.3,0.5,0.0,1568.425,2051.4125,50.925,24.07
9,1,1,23.86,58.7,66.1,0.5,0.0,1565.825,2052.7325,55.725,24.015
10,1,1,23.73,44.2,62.3,0.0,0.0,1621.2,2038.55,53.675,23.8225
10,1,1,24.31,36.9,61.2,0.0,0.0,1595.8,2038.555,48.15,23.975
10,1,1,24.38,46.8,68.2,0.0,0.0,1586.725,2053.66,46.65,24.07
10,1,1,24.91,36.7,59.6,0.0,0.0,1618.9,2108.72,41.15,24.3325
11,1,1,24.73,46.9,61.8,0.0,0.0,1662.025,2181.6075,41.825,24.5825
11,1,1,26.3,60.9,63.0,0.0,0.0,1670.175,2246.945,47.825,25.08
11,1,1,25.03,47.5,64.5,0.0,0.0,1625.675,2294.0025,48.0,25.2425
11,1,1,25.48,49.0,60.3,0.0,0.0,1632.7,2292.875,51.075,25.385
11,1,1,26.59,44.6,67.2,0.0,0.0,1599.775,2267.745,50.5,25.85
12,1,1,26.38,56.2,71.3,0.0,0.4,1556.25,2235.555,49.325,25.87
12,1,1,27.26,60.5,71.7,0.0,0.4,1513.525,2211.1475,52.575,26.4275
12,1,1,27.93,65.4,69.2,0.0,0.4,1499.25,2203.2325,56.675,27.04
12,1,1,27.81,68.7,70.0,0.0,0.4,1518.15,2235.2025,62.7,27.345
1,1,1,28.21,52.6,69.0,0.0,0.4,1512.775,2264.185,61.8,27.8025
1,1,1,28.51,62.7,67.3,0.0,0.4,1515.5,2293.915,62.35,28.115
1,1,1,28.61,68.4,69.8,0.0,0.4,1521.075,2324.7525,63.1,28.285
1,1,1,28.56,66.3,68.5,0.0,0.4,1465.175,2321.025,62.5,28.4725
2,1,1,28.95,76.1,69.8,0.0,0.4,1442.825,2326.62,68.375,28.6575
2,1,1,30.08,61.3,70.1,0.0,0.4,1501.025,2336.5025,68.025,29.05
2,1,1,29.7,49.3,62.6,0.0,0.4,1497.1,2352.9575,63.25,29.3225
2,1,1,30.55,54.5,71.4,0.0,0.4,1482.45,2372.86,60.3,29.82
3,1,1,29.71,52.0,71.9,0.0,0.0,1519.75,2378.105,54.275,30.01
3,1,1,29.68,44.5,64.8,0.0,0.0,1502.075,2383.6925,50.075,29.91
3,1,1,30.63,50.2,68.6,0.0,0.0,1486.85,2372.9825,50.3,30.1425
3,1,1,29.37,37.0,66.0,0.0,0.0,1536.925,2389.955,45.925,29.8475
3,1,1,30.77,54.1,69.6,0.0,0.0,1564.325,2437.3425,46.45,30.1125
4,1,1,29.0,41.0,72.4,0.0,0.0,1628.6,2479.95,45.575,29.9425
4,1,1,29.01,45.6,69.1,0.0,0.0,1619.525,2547.5475,44.425,29.5375
4,1,1,29.84,42.3,65.5,0.0,0.0,1579.0,2578.195,45.75,29.655
4,1,1,29.59,32.2,59.5,0.0,0.0,1611.05,2572.6525,40.275,29.36
5,1,1,28.48,61.7,67.4,0.5,0.0,1505.575,2548.1025,45.45,29.23
5,1,1,28.36,62.4,68.9,0.5,0.0,1535.275,2503.2375,49.65,29.0675
5,1,1,28.39,51.5,62.5,0.5,0.0,1554.575,2445.6875,51.95,28.705
5,1,1,27.68,53.8,61.0,0.5,0.0,1464.925,2398.87,57.35,28.2275
5,1,1,28.92,58.7,67.3,0.5,0.0,1540.3,2359.2125,56.6,28.3375
6,1,1,27.39,49.0,66.3,0.5,0.0,1512.325,2317.835,53.25,28.095
6,1,1,26.61,44.1,69.1,0.5,0.0,1458.75,2275.755,51.4,27.65
6,1,1,26.39,64.8,69.7,0.5,0.0,1516.0,2224.87,54.15,27.3275
6,1,1,26.8,59.9,64.9,0.5,0.0,1478.45,2178.95,54.45,26.7975
7,1,1,25.24,63.0,66.6,0.5,0.0,1471.85,2140.0125,57.95,26.26
7,1,1,25.45,49.0,63.1,0.5,0.0,1515.6,2118.495,59.175,25.97
7,1,1,26.03,40.5,63.3,0.5,0.0,1525.425,2100.58,53.1,25.88
7,1,1,25.67,54.7,67.3,0.5,0.0,1523.8,2077.395,51.8,25.5975
8,1,1,24.7,56.5,65.4,0.5,0.0,1571.2,2051.27,50.175,25.4625
8,1,1,24.82,63.7,63.1,0.5,0.0,1580.875,2027.6425,53.85,25.305
8,1,1,24.05,65.7,68.6,0.5,0.0,1555.875,2017.305,60.15,24.81
8,1,1,23.89,66.2,68.3,0.5,0.0,1559.75,2018.13,63.025,24.365
8,1,1,24.27,61.8,64.6,0.5,0.0,1519.775,2020.56,64.35,24.2575
9,1,1,24.23,57.6,63.9,0.5,0.0,1498.6,2023.8775,62.825,24.11
9,1,1,23.92,49.8,72.4,0.5,0.0,1479.075,2023.585,58.85,24.0775
9,1,1,23.11,70.5,72.8,0.5,0.0,1495.3,2032.665,59.925,23.8825
9,1,1,24.72,61.8,63.9,0.5,0.0,1501.75,2037.9525,59.925,23.995
10,1,1,24.62,35.3,63.2,0.0,0.0,1539.325,2050.065,54.35,24.0925
10,1,1,24.47,51.5,66.0,0.0,0.0,1524.825,2070.97,54.775,24.23
10,1,1,24.0,39.4,54.2,0.0,0.0,1490.5,2077.94,47.0,24.4525
10,1,1,24.97,49.8,70.0,0.0,0.0,1519.05,2101.8075,44.0,24.515
11,1,1,24.1,40.9,60.7,0.0,0.0,1525.05,2136.79,45.4,24.385
11,1,1,24.87,57.8,68.5,0.0,0.0,1580.25,2171.9425,46.975,24.485
11,1,1,25.47,42.3,64.6,0.0,0.0,1650.9,2211.0875,47.7,24.8525
11,1,1,26.4,48.0,69.4,0.0,0.0,1638.025,2224.62,47.25,25.21
11,1,1,26.16,43.6,61.9,0.0,0.0,1663.925,2234.48,47.925,25.725
12,1,1,27.31,70.5,68.2,0.0,0.4,1651.125,2227.8975,51.1,26.335
12,1,1,26.54,51.1,64.2,0.0,0.4,1579.525,2223.695,53.3,26.6025
12,1,1,26.99,53.8,63.9,0.0,0.4,1576.775,2234.0,54.75,26.75
12,1,1,27.4,43.5,67.0,0.0,0.4,1532.8,2253.43,54.725,27.06
1,1,1,28.57,63.4,70.3,0.0,0.4,1523.875,2280.2475,52.95,27.375
1,1,1,28.78,63.4,70.3,0.0,0.4,1492.725,2308.4725,56.025,27.935
1,1,1,28.35,50.9,67.7,0.0,0.4,1508.0,2321.305,55.3,28.275
1,1,1,29.27,69.8,74.0,0.0,0.4,1496.75,2313.32,61.875,28.7425
1,1,1,29.55,55.5,69.1,0.0,0.4,1472.075,2303.035,59.9,28.9875
2,1,1,30.48,61.2,71.8,0.0,0.4,1541.65,2278.77,59.35,29.4125
2,1,1,29.69,52.3,66.3,0.0,0.4,1466.35,2275.1875,59.7,29.7475
2,1,1,29.02,47.7,70.4,0.0,0.4,1453.45,2273.38,54.175,29.685
2,1,1,30.08,50.1,61.5,0.0,0.4,1479.425,2276.0975,52.825,29.8175
3,1,1,30.42,46.6,67.5,0.0,0.0,1465.725,2285.1475,49.175,29.8025
3,1,1,30.2,45.9,69.8,0.0,0.0,1530.85,2295.5925,47.575,29.93
3,1,1,30.8,42.6,68.3,0.0,0.0,1555.15,2327.7625,46.3,30.375
3,1,1,30.15,49.4,69.1,0.0,0.0,1575.975,2369.7475,46.125,30.3925
4,1,1,29.6,46.0,69.9,0.0,0.0,1582.9,2413.76,45.975,30.1875
4,1,1,30.32,36.5,65.4,0.0,0.0,1558.65,2451.6475,43.625,30.2175
4,1,1,30.08,45.3,69.3,0.0,0.0,1566.75,2472.97,44.3,30.0375
4,1,1,28.64,35.9,64.0,0.0,0.0,1560.65,2473.465,40.925,29.66
5,1,1,28.5,60.3,74.5,0.5,0.0,1553.85,2460.5025,44.5,29.385
5,1,1,28.37,73.0,76.3,0.5,0.0,1557.375,2452.9725,53.625,28.8975
5,1,1,28.42,44.4,67.0,0.5,0.0,1586.625,2441.0025,53.4,28.4825
5,1,1,28.1,65.6,65.3,0.5,0.0,1552.625,2412.2725,60.825,28.3475
5,1,1,27.91,71.7,75.0,0.5,0.0,1545.25,2374.905,63.675,28.2
6,1,1,27.45,63.8,66.2,0.5,0.0,1575.95,2313.6075,61.375,27.97
6,1,1,27.73,49.2,61.1,0.5,0.0,1517.75,2245.63,62.575,27.7975
6,1,1,26.63,55.7,69.2,0.5,0.0,1498.7,2196.005,60.1,27.43
6,1,1,26.59,55.0,62.5,0.5,0.0,1521.175,2170.7125,55.925,27.1
7,1,1,26.35,41.1,67.8,0.5,0.0,1458.6,2154.2925,50.25,26.825
7,1,1,26.41,52.5,73.4,0.5,0.0,1441.0,2142.265,51.075,26.495
7,1,1,25.18,53.0,69.3,0.5,0.0,1473.9,2128.535,50.4,26.1325
7,1,1,24.91,38.9,58.2,0.5,0.0,1414.85,2109.7675,46.375,25.7125
8,1,1,24.96,66.8,61.6,0.5,0.0,1428.45,2107.385,52.8,25.365
8,1,1,24.34,55.4,66.0,0.5,0.0,1401.85,2108.3925,53.525,24.8475
8,1,1,23.46,59.9,65.8,0.5,0.0,1412.35,2119.76,55.25,24.4175
8,1,1,23.85,56.7,64.2,0.5,0.0,1411.275,2123.0425,59.7,24.1525
8,1,1,23.21,53.8,69.8,0.5,0.0,1411.625,2118.96,56.45,23.715
9,1,1,24.6,53.6,68.6,0.5,0.0,1470.025,2103.1025,56.0,23.78
9,1,1,24.26,53.7,67.1,0.5,0.0,1488.45,2084.9625,54.45,23.98
9,1,1,24.02,71.3,67.6,0.5,0.0,1554.275,2078.8,58.1,24.0225
9,1,1,23.5,70.0,61.6,0.5,0.0,1572.675,2063.445,62.15,24.095
10,1,1,24.38,47.7,66.6,0.0,0.0,1603.25,2062.415,60.675,24.04
10,1,1,24.8,57.2,60.5,0.0,0.0,1557.275,2061.1875,61.55,24.175
10,1,1,24.71,27.7,62.5,0.0,0.0,1518.3,2061.2025,50.65,24.3475
10,1,1,24.55,39.6,63.5,0.0,0.0,1531.8,2100.9825,43.05,24.61
10,1,1,26.39,42.6,69.5,0.0,0.0,1577.125,2155.135,41.775,25.1125
11,1,1,25.28,36.2,64.8,0.0,0.0,1614.65,2230.515,36.525,25.2325
11,1,1,25.98,49.9,59.2,0.0,0.0,1616.925,2284.54,42.075,25.55
11,1,1,24.72,42.2,66.8,0.0,0.0,1620.85,2294.345,42.725,25.5925
11,1,1,26.85,49.4,68.5,0.0,0.0,1540.175,2277.25,44.425,25.7075
12,1,1,25.36,36.9,61.5,0.0,0.4,1513.4,2243.6125,44.6,25.7275
12,1,1,26.86,49.7,64.9,0.0,0.4,1530.5,2241.705,44.55,25.9475
12,1,1,26.03,67.9,65.0,0.0,0.4,1546.575,2244.695,50.975,26.275
12,1,1,27.42,69.6,73.2,0.0,0.4,1583.35,2271.8175,56.025,26.4175
1,1,1,27.77,57.0,69.1,0.0,0.4,1587.125,2292.065,61.05,27.02
1,1,1,27.95,48.8,62.7,0.0,0.4,1615.2,2304.8925,60.825,27.2925
1,1,1,28.45,41.3,66.8,0.0,0.4,1572.45,2323.5225,54.175,27.8975
1,1,1,29.18,51.8,75.6,0.0,0.4,1493.425,2312.575,49.725,28.3375
1,1,1,29.05,59.6,64.3,0.0,0.4,1460.425,2301.8325,50.375,28.6575
2,1,1,29.72,74.6,71.4,0.0,0.4,1399.825,2287.6675,56.825,29.1
2,1,1,30.13,49.7,69.5,0.0,0.4,1419.975,2291.3075,58.925,29.52
2,1,1,30.48,61.5,70.0,0.0,0.4,1416.95,2297.815,61.35,29.845
2,1,1,29.94,42.2,69.9,0.0,0.4,1504.15,2312.305,57.0,30.0675
3,1,1,29.78,32.4,55.6,0.0,0.0,1525.85,2322.6775,46.45,30.0825
3,1,1,30.82,57.6,63.8,0.0,0.0,1528.75,2320.925,48.425,30.255
3,1,1,29.76,44.2,68.6,0.0,0.0,1593.225,2340.3175,44.1,30.075
3,1,1,28.91,48.4,69.9,0.0,0.0,1569.675,2382.7525,45.65,29.8175
4,1,1,30.72,43.7,69.8,0.0,0.0,1612.875,2438.3575,48.475,30.0525
4,1,1,28.83,31.8,61.1,0.0,0.0,1611.4,2474.0725,42.025,29.555
4,1,1,28.85,37.9,69.3,0.0,0.0,1608.625,2505.615,40.45,29.3275
4,1,1,29.72,29.3,66.3,0.0,0.0,1580.975,2487.7575,35.675,29.53
5,1,1,29.68,73.2,68.4,0.5,0.0,1536.625,2436.08,43.05,29.27
5,1,1,28.39,54.1,65.4,0.5,0.0,1555.125,2424.2775,48.625,29.16
5,1,1,27.65,52.9,66.3,0.5,0.0,1549.025,2411.8175,52.375,28.86
5,1,1,28.3,62.6,66.5,0.5,0.0,1539.0,2400.845,60.7,28.505
5,1,1,28.42,58.5,62.0,0.5,0.0,1492.975,2409.9325,57.025,28.19
6,1,1,27.16,67.4,70.6,0.5,0.0,1491.025,2383.6975,60.35,27.8825
6,1,1,26.85,55.8,68.1,0.5,0.0,1440.175,2334.9225,61.075,27.6825
6,1,1,25.99,62.8,72.2,0.5,0.0,1444.9,2296.155,61.125,27.105
6,1,1,26.72,46.1,71.1,0.5,0.0,1525.425,2244.275,58.025,26.68
7,1,1,26.06,48.3,66.2,0.5,0.0,1490.1,2197.315,53.25,26.405
7,1,1,25.4,55.1,67.3,0.5,0.0,1520.65,2165.565,53.075,26.0425
7,1,1,25.15,61.5,65.8,0.5,0.0,1518.65,2138.735,52.75,25.8325
7,1,1,24.47,52.0,63.3,0.5,0.0,1467.9,2129.0925,54.225,25.27
7,1,1,24.86,59.7,69.9,0.5,0.0,1492.675,2110.9725,57.075,24.97
8,1,1,23.97,46.8,65.4,0.5,0.0,1508.725,2101.3025,55.0,24.6125
8,1,1,23.87,52.2,58.7,0.5,0.0,1532.675,2089.0225,52.675,24.2925
8,1,1,23.83,71.8,64.2,0.5,0.0,1568.025,2081.04,57.625,24.1325
8,1,1,22.94,56.1,65.4,0.5,0.0,1550.275,2079.085,56.725,23.6525
9,1,1,24.18,51.6,66.0,0.5,0.0,1520.875,2071.9525,57.925,23.705
9,1,1,23.84,61.7,67.5,0.5,0.0,1536.75,2071.04,60.3,23.6975
9,1,1,23.77,50.2,62.6,0.5,0.0,1554.325,2069.18,54.9,23.6825
9,1,1,24.46,67.2,67.0,0.5,0.0,1566.925,2070.3125,57.675,24.0625
10,1,1,24.64,47.2,62.1,0.0,0.0,1640.725,2073.26,56.575,24.1775
10,1,1,24.7,54.7,62.7,0.0,0.0,1636.125,2077.4325,54.825,24.3925
10,1,1,24.32,42.2,64.6,0.0,0.0,1653.475,2079.3725,52.825,24.53
10,1,1,25.55,45.9,60.2,0.0,0.0,1687.725,2108.675,47.5,24.8025
10,1,1,24.34,48.8,64.0,0.0,0.0,1696.925,2159.9125,47.9,24.7275
11,1,1,25.77,57.5,59.3,0.0,0.0,1743.875,2217.525,48.6,24.995
11,1,1,25.97,45.6,60.8,0.0,0.0,1683.55,2262.38,49.45,25.4075
11,1,1,25.02,43.2,66.5,0.0,0.0,1663.2,2277.2125,48.775,25.275
11,1,1,26.27,38.7,66.7,0.0,0.0,1583.825,2264.79,46.25,25.7575
12,1,1,26.67,47.9,65.7,0.0,0.4,1523.125,2242.7,43.85,25.9825
12,1,1,26.33,65.1,69.4,0.0,0.4,1553.225,2246.555,48.725,26.0725
12,1,1,27.24,61.8,61.3,0.0,0.4,1581.275,2261.6975,53.375,26.6275
12,1,1,27.24,61.9,69.3,0.0,0.4,1622.675,2298.2375,59.175,26.87
1,1,1,28.25,61.7,73.7,0.0,0.4,1603.975,2335.77,62.625,27.265
1,1,1,28.22,76.3,71.6,0.0,0.4,1601.075,2345.0925,65.425,27.7375
1,1,1,28.69,52.7,74.6,0.0,0.4,1548.2,2349.355,63.15,28.1
1,1,1,28.96,77.9,69.6,0.0,0.4,1524.9,2325.185,67.15,28.53
1,1,1,29.95,53.3,71.2,0.0,0.4,1554.15,2309.9175,65.05,28.955
2,1,1,29.63,63.1,67.3,0.0,0.4,1545.675,2308.955,61.75,29.3075
2,1,1,30.11,57.8,66.4,0.0,0.4,1553.3,2299.8225,63.025,29.6625
2,1,1,29.49,45.3,69.7,0.0,0.4,1484.35,2306.6075,54.875,29.795
2,1,1,30.3,60.8,72.0,0.0,0.4,1427.2,2310.4075,56.75,29.8825
3,1,1,30.55,35.0,67.1,0.0,0.0,1433.25,2311.905,49.725,30.1125
3,1,1,29.85,31.8,63.2,0.0,0.0,1427.825,2321.78,43.225,30.0475
3,1,1,29.77,45.9,67.0,0.0,0.0,1469.475,2341.445,43.375,30.1175
3,1,1,29.91,37.8,66.2,0.0,0.0,1466.325,2384.545,37.625,30.02
4,1,1,29.58,38.8,67.4,0.0,0.0,1462.95,2432.445,38.575,29.7775
4,1,1,30.2,32.5,64.7,0.0,0.0,1496.05,2468.6575,38.75,29.865
4,1,1,29.83,44.9,68.5,0.0,0.0,1555.825,2504.48,38.5,29.88
4,1,1,28.82,36.1,66.6,0.0,0.0,1629.9,2519.43,38.075,29.6075
4,1,1,29.74,52.7,62.7,0.0,0.0,1555.775,2503.3125,41.55,29.6475
5,1,1,27.67,55.6,70.8,0.5,0.0,1486.2,2494.2375,47.325,29.015
5,1,1,28.3,43.7,63.3,0.5,0.0,1489.225,2470.0225,47.025,28.6325
5,1,1,27.82,48.8,69.8,0.5,0.0,1472.975,2419.7725,50.2,28.3825
5,1,1,27.62,58.4,73.5,0.5,0.0,1487.875,2383.065,51.625,27.8525
6,1,1,27.77,64.5,65.2,0.5,0.0,1489.425,2345.6975,53.85,27.8775
6,1,1,26.88,54.3,63.8,0.5,0.0,1404.925,2296.385,56.5,27.5225
6,1,1,26.45,58.1,67.3,0.5,0.0,1361.55,2270.7225,58.825,27.18
6,1,1,26.52,56.8,62.3,0.5,0.0,1387.25,2258.7825,58.425,26.905
7,1,1,26.22,58.4,66.4,0.5,0.0,1406.05,2236.49,56.9,26.5175
7,1,1,24.07,55.3,63.3,0.5,0.0,1449.95,2217.1375,57.15,25.815
7,1,1,26.29,63.8,72.3,0.5,0.0,1483.875,2190.0575,58.575,25.775
7,1,1,25.22,53.0,68.7,0.5,0.0,1530.65,2149.29,57.625,25.45
7,1,1,24.44,59.4,64.3,0.5,0.0,1525.8,2112.265,57.875,25.005
