date,month,region,spice,market_price_LKR,qty_sold_kg,temp_c,rainfall_mm,humidity_pct,monsoon_sw_flag,monsoon_ne_flag,qty_sold_kg_4w_ma,market_price_LKR_4w_ma,rainfall_mm_4w_ma,temp_c_4w_ma
2022-01-03,1,Kegalle,Cinnamon,2338.86,1354.1,28.69,50.5,72.6,0,0.3,1368.175,2298.5825,53.45,27.8575
2022-01-10,1,Kegalle,Cinnamon,2304.27,1365.4,30.17,54.3,66.3,0,0.3,1358.925,2321.58,53.05,28.5025
2022-01-17,1,Kegalle,Cinnamon,2314.67,1251.5,29.23,51.5,70.1,0,0.3,1339.4,2339.3075,52.775,28.945
2022-01-24,1,Kegalle,Cinnamon,2295.11,1276.2,30.16,57.2,73,0,0.3,1311.8,2313.2275,53.375,29.5625
2022-01-31,1,Kegalle,Cinnamon,2276.59,1401.6,29.82,55.5,71.6,0,0.3,1323.675,2297.66,54.625,29.845
2022-02-07,2,Kegalle,Cinnamon,2308.55,1273.3,30.18,57.6,71.6,0,0.3,1300.65,2298.73,55.45,29.8475
2022-02-14,2,Kegalle,Cinnamon,2332.11,1312.5,29.39,51.7,63.4,0,0.3,1315.9,2303.09,55.5,29.8875
2022-02-21,2,Kegalle,Cinnamon,2315.71,1313.8,31.22,65.5,69.5,0,0.3,1325.3,2308.24,57.575,30.1525
2022-02-28,2,Kegalle,Cinnamon,2321.01,1334.5,31.14,47.3,66.3,0,0.3,1308.525,2319.345,55.525,30.4825
2022-03-07,3,Kegalle,Cinnamon,2310.2,1337.6,30.67,37.6,67.8,0,0,1324.6,2319.7575,50.525,30.605
2022-03-14,3,Kegalle,Cinnamon,2286.4,1242.8,30.71,55.1,66.1,0,0,1307.175,2308.33,51.375,30.935
2022-03-21,3,Kegalle,Cinnamon,2425.39,1376.4,31.17,40.3,67.2,0,0,1322.825,2335.75,45.075,30.9225
2022-03-28,3,Kegalle,Cinnamon,2525.56,1460.8,30.38,37.9,65.7,0,0,1354.4,2386.8875,42.725,30.7325
2022-04-04,4,Kegalle,Cinnamon,2573.18,1313.4,30.11,45.9,72.6,0,0,1348.35,2452.6325,44.8,30.5925
2022-04-11,4,Kegalle,Cinnamon,2575.36,1476.8,30.02,24.4,71.3,0,0,1406.85,2524.8725,37.125,30.42
2022-04-18,4,Kegalle,Cinnamon,2545.4,1366.2,31.18,37.4,69.3,0,0,1404.3,2554.875,36.4,30.4225
2022-04-25,4,Kegalle,Cinnamon,2426.26,1381.4,29.43,44.3,65,0,0,1384.45,2530.05,38,30.185
2022-05-02,5,Kegalle,Cinnamon,2351.51,1386.8,30.45,62.5,70.2,0.8,0,1402.8,2474.6325,42.15,30.27
2022-05-09,5,Kegalle,Cinnamon,2450.05,1513.5,30.71,82.6,70.8,0.8,0,1411.975,2443.305,56.7,30.4425
2022-05-16,5,Kegalle,Cinnamon,2441.96,1380.9,29.59,83.8,68.4,0.8,0,1415.65,2417.445,68.3,30.045
2022-05-23,5,Kegalle,Cinnamon,2357.02,1464.5,29.08,60.5,70.7,0.8,0,1436.425,2400.135,72.35,29.9575
2022-05-30,5,Kegalle,Cinnamon,2251.58,1296.5,28.29,70.1,73.5,0.8,0,1413.85,2375.1525,74.25,29.4175
2022-06-06,6,Kegalle,Cinnamon,2223.18,1522.4,28.6,72.1,75.6,0.8,0,1416.075,2318.435,71.625,28.89
2022-06-13,6,Kegalle,Cinnamon,2196.66,1262.9,28.27,74.9,67.6,0.8,0,1386.575,2257.11,69.4,28.56
2022-06-20,6,Kegalle,Cinnamon,2147.05,1393.8,27.19,73.9,76,0.8,0,1368.9,2204.6175,72.75,28.0875
2022-06-27,6,Kegalle,Cinnamon,2107.22,1184.8,27.43,69,68.8,0.8,0,1340.975,2168.5275,72.475,27.8725
2022-07-04,7,Kegalle,Cinnamon,2082.34,1275,26.82,73.2,65.6,0.8,0,1279.125,2133.3175,72.75,27.4275
2022-07-11,7,Kegalle,Cinnamon,2095.89,1318.3,25.91,79.6,72.2,0.8,0,1292.975,2108.125,73.925,26.8375
2022-07-18,7,Kegalle,Cinnamon,2131.23,1293.4,25.73,74.8,68.9,0.8,0,1267.875,2104.17,74.15,26.4725
2022-07-25,7,Kegalle,Cinnamon,2103.22,1582.5,25.28,82.3,71.3,0.8,0,1367.3,2103.17,77.475,25.935
2022-08-01,8,Kegalle,Cinnamon,2134.16,1354.3,25.35,72.7,70.9,0.8,0,1387.125,2116.125,77.35,25.5675
2022-08-08,8,Kegalle,Cinnamon,2087.48,1377.9,24.04,77.8,69.7,0.8,0,1402.025,2114.0225,76.9,25.1
2022-08-15,8,Kegalle,Cinnamon,2106.95,1247.3,24.55,66.6,65.2,0.8,0,1390.5,2107.9525,74.85,24.805
2022-08-22,8,Kegalle,Cinnamon,2056.15,1386.4,24.19,83.6,69.3,0.8,0,1341.475,2096.185,75.175,24.5325
2022-08-29,8,Kegalle,Cinnamon,1994.43,1426.6,24.48,64.6,63.8,0.8,0,1359.55,2061.2525,73.15,24.315
2022-09-05,9,Kegalle,Cinnamon,2025.06,1291.6,24.19,62.3,75.7,0.8,0,1337.975,2045.6475,69.275,24.3525
2022-09-12,9,Kegalle,Cinnamon,2052.67,1474.6,24.24,86.4,69.8,0.8,0,1394.8,2032.0775,74.225,24.275
2022-09-19,9,Kegalle,Cinnamon,2055.66,1474.2,24.92,63.3,66,0.8,0,1416.75,2031.955,69.15,24.4575
2022-09-26,9,Kegalle,Cinnamon,2019.37,1428.5,23.96,78.3,62.2,0.8,0,1417.225,2038.19,72.575,24.3275
2022-10-03,10,Kegalle,Cinnamon,2028.41,1538.9,24.66,52.1,71.4,0,0,1479.05,2039.0275,70.025,24.445
2022-10-10,10,Kegalle,Cinnamon,2007.62,1514.8,24.74,19,61.3,0,0,1489.1,2027.765,53.175,24.57
2022-10-17,10,Kegalle,Cinnamon,2028.3,1335.9,25.59,43.7,65,0,0,1454.525,2020.925,48.275,24.7375
2022-10-24,10,Kegalle,Cinnamon,2136.15,1495.9,26.4,48.3,66.7,0,0,1471.375,2050.12,40.775,25.3475
2022-10-31,10,Kegalle,Cinnamon,2236.47,1621.8,26.13,49.8,68.3,0,0,1492.1,2102.135,40.2,25.715
2022-11-07,11,Kegalle,Cinnamon,2314.5,1612.9,25.85,55.8,60.3,0,0,1516.625,2178.855,49.4,25.9925
2022-11-14,11,Kegalle,Cinnamon,2277.71,1535.9,26.57,47.7,70.3,0,0,1566.625,2241.2075,50.4,26.2375
2022-11-21,11,Kegalle,Cinnamon,2252.33,1423.3,26.49,48.9,65.4,0,0,1548.475,2270.2525,50.55,26.26
2022-11-28,11,Kegalle,Cinnamon,2266.76,1380.2,27.4,61.8,64.2,0,0,1488.075,2277.825,53.55,26.5775
2022-12-05,12,Kegalle,Cinnamon,2277.44,1261.1,27.14,64,67.7,0,0.3,1400.125,2268.56,55.6,26.9
2022-12-12,12,Kegalle,Cinnamon,2300.79,1373.8,28.26,69.5,79.8,0,0.3,1359.6,2274.33,61.05,27.3225
2022-12-19,12,Kegalle,Cinnamon,2269.58,1412.3,27.85,53.7,74.5,0,0.3,1356.85,2278.6425,62.25,27.6625
2022-12-26,12,Kegalle,Cinnamon,2387.43,1692,28.13,50.1,70.7,0,0.3,1434.8,2308.81,59.325,27.845
2023-01-02,1,Kegalle,Cinnamon,2291.36,1409.1,29.37,58.1,73.8,0,0.3,1471.8,2312.29,57.85,28.4025
2023-01-09,1,Kegalle,Cinnamon,2313.1,1317.2,29.84,57.5,68.6,0,0.3,1457.65,2315.3675,54.85,28.7975
2023-01-16,1,Kegalle,Cinnamon,2323.52,1281.8,28.57,50.7,71.6,0,0.3,1425.025,2328.8525,54.1,28.9775
2023-01-23,1,Kegalle,Cinnamon,2308.85,1224.4,30.36,47.4,73.4,0,0.3,1308.125,2309.2075,53.425,29.535
2023-01-30,1,Kegalle,Cinnamon,2326.08,1397.6,29.93,43.7,68,0,0.3,1305.25,2317.8875,49.825,29.675
2023-02-06,2,Kegalle,Cinnamon,2302.43,1174.4,30.8,48.4,65.5,0,0.3,1269.55,2315.22,47.55,29.915
2023-02-13,2,Kegalle,Cinnamon,2333.72,1377.5,30.66,64.2,67,0,0.3,1293.475,2317.77,50.925,30.4375
2023-02-20,2,Kegalle,Cinnamon,2309.47,1447.1,30.87,45.1,68,0,0.3,1349.15,2317.925,50.35,30.565
2023-02-27,2,Kegalle,Cinnamon,2335.72,1277.6,30.74,39.4,67,0,0.3,1319.15,2320.335,49.275,30.7675
2023-03-06,3,Kegalle,Cinnamon,2388.74,1165.2,31.95,28.9,63.2,0,0,1316.85,2341.9125,44.4,31.055
2023-03-13,3,Kegalle,Cinnamon,2365.93,1312.6,31.46,51.7,70.7,0,0,1300.625,2349.965,41.275,31.255
2023-03-20,3,Kegalle,Cinnamon,2483.73,1366.5,30.74,27.1,62,0,0,1280.475,2393.53,36.775,31.2225
2023-03-27,3,Kegalle,Cinnamon,2508.14,1160.4,30.87,42,67.3,0,0,1251.175,2436.635,37.425,31.255
2023-04-03,4,Kegalle,Cinnamon,2492.76,1375.1,29.76,44.3,68.8,0,0,1303.65,2462.64,41.275,30.7075
2023-04-10,4,Kegalle,Cinnamon,2494.01,1266.1,31.68,29.4,63,0,0,1292.025,2494.66,35.7,30.7625
2023-04-17,4,Kegalle,Cinnamon,2521.6,1523.7,29.63,36.5,66.4,0,0,1331.325,2504.1275,38.05,30.485
2023-04-24,4,Kegalle,Cinnamon,2456.84,1388.1,31.66,32.6,69.2,0,0,1388.25,2491.3025,35.7,30.6825
2023-05-01,5,Kegalle,Cinnamon,2392.96,1460.6,29.9,77.4,63.7,0.8,0,1409.625,2466.3525,43.975,30.7175
2023-05-08,5,Kegalle,Cinnamon,2443.99,1358.6,29.43,68.9,70.3,0.8,0,1432.75,2453.8475,53.85,30.155
2023-05-15,5,Kegalle,Cinnamon,2466.04,1486.3,28.92,65.2,74.2,0.8,0,1423.4,2439.9575,61.025,29.9775
2023-05-22,5,Kegalle,Cinnamon,2374.2,1381.1,28.87,72.1,67.2,0.8,0,1421.65,2419.2975,70.9,29.28
2023-05-29,5,Kegalle,Cinnamon,2317.05,1486.2,29.37,66.6,74.1,0.8,0,1428.05,2400.32,68.2,29.1475
2023-06-05,6,Kegalle,Cinnamon,2291.67,1360.7,28.57,68.5,77.3,0.8,0,1428.575,2362.24,68.1,28.9325
2023-06-12,6,Kegalle,Cinnamon,2257.6,1239.3,27.92,77.2,74.5,0.8,0,1366.825,2310.13,71.1,28.6825
2023-06-19,6,Kegalle,Cinnamon,2251.52,1457.3,27.67,66.7,66.8,0.8,0,1385.875,2279.46,69.75,28.3825
2023-06-26,6,Kegalle,Cinnamon,2247.62,1393.7,26.99,74.8,71,0.8,0,1362.75,2262.1025,71.8,27.7875
2023-07-03,7,Kegalle,Cinnamon,2191.14,1441.7,26.71,71,65.5,0.8,0,1383,2236.97,72.425,27.3225
2023-07-10,7,Kegalle,Cinnamon,2132.71,1335.7,26.29,60.8,67.5,0.8,0,1407.1,2205.7475,68.325,26.915
2023-07-17,7,Kegalle,Cinnamon,2099.44,1401.1,25.87,72.2,68.9,0.8,0,1393.05,2167.7275,69.7,26.465
2023-07-24,7,Kegalle,Cinnamon,2067.85,1334,26.18,70.5,71.4,0.8,0,1378.125,2122.785,68.625,26.2625
2023-07-31,7,Kegalle,Cinnamon,2048.1,1547.4,26.45,66.8,65.7,0.8,0,1404.55,2087.025,67.575,26.1975
2023-08-07,8,Kegalle,Cinnamon,2073.41,1300.4,25.46,63.1,67.8,0.8,0,1395.725,2072.2,68.15,25.99
2023-08-14,8,Kegalle,Cinnamon,2100.94,1372.8,24.4,67.5,72.2,0.8,0,1388.65,2072.575,66.975,25.6225
2023-08-21,8,Kegalle,Cinnamon,2014.77,1304.3,24.89,82,67.9,0.8,0,1381.225,2059.305,69.85,25.3
2023-08-28,8,Kegalle,Cinnamon,2033.31,1412.4,25,83.8,74.8,0.8,0,1347.475,2055.6075,74.1,24.9375
2023-09-04,9,Kegalle,Cinnamon,1998.6,1441.6,24.33,70.4,66.6,0.8,0,1382.775,2036.905,75.925,24.655
2023-09-11,9,Kegalle,Cinnamon,2037.73,1139.3,24.39,84.7,68.9,0.8,0,1324.4,2021.1025,80.225,24.6525
2023-09-18,9,Kegalle,Cinnamon,2059.56,1497.8,25.14,76.8,70.6,0.8,0,1372.775,2032.3,78.925,24.715
2023-09-25,9,Kegalle,Cinnamon,2067.22,1456.6,24.88,81.7,70.9,0.8,0,1383.825,2040.7775,78.4,24.685
2023-10-02,10,Kegalle,Cinnamon,2013.71,1608.4,24.52,58.8,68.8,0,0,1425.525,2044.555,75.5,24.7325
2023-10-09,10,Kegalle,Cinnamon,2053.64,1549,24.63,31.6,60.4,0,0,1527.95,2048.5325,62.225,24.7925
2023-10-16,10,Kegalle,Cinnamon,2082.62,1583.6,25.02,38,63.7,0,0,1549.4,2054.2975,52.525,24.7625
2023-10-23,10,Kegalle,Cinnamon,2145.87,1425.4,25.47,54.5,66,0,0,1541.6,2073.96,45.725,24.91
2023-10-30,10,Kegalle,Cinnamon,2243.99,1532.3,25.43,40.8,71.7,0,0,1522.575,2131.53,41.225,25.1375
2023-11-06,11,Kegalle,Cinnamon,2298.6,1390.7,26.64,31.1,68.6,0,0,1483,2192.77,41.1,25.64
2023-11-13,11,Kegalle,Cinnamon,2233.78,1459.3,26.68,23.8,63.9,0,0,1451.925,2230.56,37.55,26.055
2023-11-20,11,Kegalle,Cinnamon,2202.49,1303,25.94,25.6,58.9,0,0,1421.325,2244.715,30.325,26.1725
2023-11-27,11,Kegalle,Cinnamon,2232.87,1324.5,27.3,37.3,63.1,0,0,1369.375,2241.935,29.45,26.64
2023-12-04,12,Kegalle,Cinnamon,2242.02,1430.6,27.06,57,66.2,0,0.3,1379.35,2227.79,35.925,26.745
2023-12-11,12,Kegalle,Cinnamon,2206.64,1515.9,26.89,72.9,61.7,0,0.3,1393.5,2221.005,48.2,26.7975
2023-12-18,12,Kegalle,Cinnamon,2241.68,1412.5,27.37,50.9,67.1,0,0.3,1420.875,2230.8025,54.525,27.155
2023-12-25,12,Kegalle,Cinnamon,2310.96,1521.8,28.46,54.6,70,0,0.3,1470.2,2250.325,58.85,27.445
2024-01-01,1,Kegalle,Cinnamon,2288.87,1208.6,28.92,53.5,68.2,0,0.3,1414.7,2262.0375,57.975,27.91
2024-01-08,1,Kegalle,Cinnamon,2299.72,1300.8,29.92,53.8,71.5,0,0.3,1360.925,2285.3075,53.2,28.6675
2024-01-15,1,Kegalle,Cinnamon,2272.6,1421,28.56,60.5,68.8,0,0.3,1363.05,2293.0375,55.6,28.965
2024-01-22,1,Kegalle,Cinnamon,2301.3,1387.9,30.03,57.6,71.3,0,0.3,1329.575,2290.6225,56.35,29.3575
2024-01-29,1,Kegalle,Cinnamon,2342.18,1433.5,29.29,43.5,69.1,0,0.3,1385.8,2303.95,53.85,29.45
2024-02-05,2,Kegalle,Cinnamon,2395.3,1390.7,30.73,70,74.1,0,0.3,1408.275,2327.845,57.9,29.6525
2024-02-12,2,Kegalle,Cinnamon,2362.76,1362.5,29.95,59.5,68.5,0,0.3,1393.65,2350.385,57.65,30
2024-02-19,2,Kegalle,Cinnamon,2349.18,1359.1,29.66,50.8,68.5,0,0.3,1386.45,2362.355,55.95,29.9075
2024-02-26,2,Kegalle,Cinnamon,2357.14,1473.4,30.58,51.2,65,0,0.3,1396.425,2366.095,57.875,30.23
2024-03-04,3,Kegalle,Cinnamon,2334.83,1434.5,31.06,46.2,69.2,0,0,1407.375,2350.9775,51.925,30.3125
2024-03-11,3,Kegalle,Cinnamon,2301.94,1246.6,31.33,25.5,70,0,0,1378.4,2335.7725,43.425,30.6575
2024-03-18,3,Kegalle,Cinnamon,2315.1,1299.5,31.44,46.2,73.9,0,0,1363.5,2327.2525,42.275,31.1025
2024-03-25,3,Kegalle,Cinnamon,2400.89,1356.3,30.57,22.5,65.9,0,0,1334.225,2338.19,35.1,31.1
2024-04-01,4,Kegalle,Cinnamon,2486.27,1307.9,30.52,44,66.4,0,0,1302.575,2376.05,34.55,30.965
2024-04-08,4,Kegalle,Cinnamon,2507,1422.8,30.62,41.1,70.2,0,0,1346.625,2427.315,38.45,30.7875
2024-04-15,4,Kegalle,Cinnamon,2543.72,1402.7,29.96,40.6,71,0,0,1372.425,2484.47,37.05,30.4175
2024-04-22,4,Kegalle,Cinnamon,2502.43,1367.1,30.71,54,68.3,0,0,1375.125,2509.855,44.925,30.4525
2024-04-29,4,Kegalle,Cinnamon,2444.43,1356.4,29.78,45.1,63.6,0,0,1387.25,2499.395,45.2,30.2675
2024-05-06,5,Kegalle,Cinnamon,2345.43,1323.5,29.9,73.4,69.6,0.8,0,1362.425,2459.0025,53.275,30.0875
2024-05-13,5,Kegalle,Cinnamon,2387.29,1653.7,29.02,70.8,72.2,0.8,0,1425.175,2419.895,60.825,29.8525
2024-05-20,5,Kegalle,Cinnamon,2345.35,1342.4,29.63,72,74.2,0.8,0,1419,2380.625,65.325,29.5825
2024-05-27,5,Kegalle,Cinnamon,2304.11,1307.6,28.21,76.2,77,0.8,0,1406.8,2345.545,73.1,29.19
2024-06-03,6,Kegalle,Cinnamon,2257.73,1444.2,28.33,79.3,70,0.8,0,1436.975,2323.62,74.575,28.7975
2024-06-10,6,Kegalle,Cinnamon,2246.2,1466.7,28.65,54.7,65.9,0.8,0,1390.225,2288.3475,70.55,28.705
2024-06-17,6,Kegalle,Cinnamon,2198.7,1303,28.49,60.7,64.1,0.8,0,1380.375,2251.685,67.725,28.42
2024-06-24,6,Kegalle,Cinnamon,2156.41,1444.6,27.71,71,67.3,0.8,0,1414.625,2214.76,66.425,28.295
2024-07-01,7,Kegalle,Cinnamon,2098.2,1530.9,26.82,57.3,71.7,0.8,0,1436.3,2174.8775,60.925,27.9175
2024-07-08,7,Kegalle,Cinnamon,2178.84,1332.8,25.29,81.6,65.7,0.8,0,1402.825,2158.0375,67.65,27.0775
2024-07-15,7,Kegalle,Cinnamon,2194.02,1453.1,25.03,66,70.6,0.8,0,1440.35,2156.8675,68.975,26.2125
2024-07-22,7,Kegalle,Cinnamon,2210.47,1230.1,26.31,73.6,67.6,0.8,0,1386.725,2170.3825,69.625,25.8625
2024-07-29,7,Kegalle,Cinnamon,2154.37,1309.1,26.17,83.7,74.1,0.8,0,1331.275,2184.425,76.225,25.7
2024-08-05,8,Kegalle,Cinnamon,2142.86,1388.8,25.73,77,67.6,0.8,0,1345.275,2175.43,75.075,25.81
2024-08-12,8,Kegalle,Cinnamon,2119.99,1303.8,24.43,62.6,65.8,0.8,0,1307.95,2156.9225,74.225,25.66
2024-08-19,8,Kegalle,Cinnamon,2093.19,1304.5,25.05,61.8,72.1,0.8,0,1326.55,2127.6025,71.275,25.345
2024-08-26,8,Kegalle,Cinnamon,2094.78,1396,25.38,78.8,67.5,0.8,0,1348.275,2112.705,70.05,25.1475
2024-09-02,9,Kegalle,Cinnamon,2084.81,1436.2,24.67,78.6,71.5,0.8,0,1360.125,2098.1925,70.45,24.8825
2024-09-09,9,Kegalle,Cinnamon,2116.34,1262.2,24.64,73.1,69.7,0.8,0,1349.725,2097.28,73.075,24.935
2024-09-16,9,Kegalle,Cinnamon,2121.71,1269.1,24.51,73.6,69.6,0.8,0,1340.875,2104.41,76.025,24.8
2024-09-23,9,Kegalle,Cinnamon,2114.88,1473.5,23.97,62.6,64.6,0.8,0,1360.25,2109.435,71.975,24.4475
2024-09-30,9,Kegalle,Cinnamon,2186,1440.2,25.39,83.6,70.3,0.8,0,1361.25,2134.7325,73.225,24.6275
2024-10-07,10,Kegalle,Cinnamon,2105.49,1337.8,23.93,37.4,66.6,0,0,1380.15,2132.02,64.3,24.45
2024-10-14,10,Kegalle,Cinnamon,2124.86,1543.5,24.46,38.4,61.6,0,0,1448.75,2132.8075,55.5,24.4375
2024-10-21,10,Kegalle,Cinnamon,2129.11,1465.7,24.61,36.7,61.9,0,0,1446.8,2136.365,49.025,24.5975
2024-10-28,10,Kegalle,Cinnamon,2203.51,1486.5,25.29,28.3,53.5,0,0,1458.375,2140.7425,35.2,24.5725
2024-11-04,11,Kegalle,Cinnamon,2215.21,1469.5,25.5,39.6,65.4,0,0,1491.3,2168.1725,35.75,24.965
2024-11-11,11,Kegalle,Cinnamon,2280.8,1555.4,26.37,49.7,60.5,0,0,1494.275,2207.1575,38.575,25.4425
2024-11-18,11,Kegalle,Cinnamon,2263.33,1192.2,26.8,32.1,59.6,0,0,1425.9,2240.7125,37.425,25.99
2024-11-25,11,Kegalle,Cinnamon,2247.69,1489.8,26.19,48.7,67.4,0,0,1426.725,2251.7575,42.525,26.215
2024-12-02,12,Kegalle,Cinnamon,2245.64,1435.9,26.91,57.5,60.5,0,0.3,1418.325,2259.365,47,26.5675
2024-12-09,12,Kegalle,Cinnamon,2246.87,1340.3,26.97,65.5,66.1,0,0.3,1364.55,2250.8825,50.95,26.7175
2024-12-16,12,Kegalle,Cinnamon,2231.42,1345.5,27.77,48.4,66.9,0,0.3,1402.875,2242.905,55.025,26.96
2024-12-23,12,Kegalle,Cinnamon,2253.51,1362.8,27.82,49.9,63.9,0,0.3,1371.125,2244.36,55.325,27.3675
2024-12-30,12,Kegalle,Cinnamon,2346.5,1465.5,28.3,59.7,67.3,0,0.3,1378.525,2269.575,55.875,27.715
2025-01-06,1,Kegalle,Cinnamon,2306.68,1245.7,28.95,55,64.8,0,0.3,1354.875,2284.5275,53.25,28.21
2025-01-13,1,Kegalle,Cinnamon,2324.41,1256.5,28.88,49,66.5,0,0.3,1332.625,2307.775,53.4,28.4875
2025-01-20,1,Kegalle,Cinnamon,2321.85,1405.5,29.44,45.9,67.6,0,0.3,1343.3,2324.86,52.4,28.8925
2025-01-27,1,Kegalle,Cinnamon,2319.62,1424.4,29.56,58.8,66.2,0,0.3,1333.025,2318.14,52.175,29.2075
2025-02-03,2,Kegalle,Cinnamon,2356.58,1339.2,30.4,64.7,67.7,0,0.3,1356.4,2330.615,54.6,29.57
2025-02-10,2,Kegalle,Cinnamon,2320.36,1389.3,30.8,47.7,61.1,0,0.3,1389.6,2329.6025,54.275,30.05
2025-02-17,2,Kegalle,Cinnamon,2314.94,1272.9,30.64,52.3,71.6,0,0.3,1356.45,2327.875,55.875,30.35
2025-02-24,2,Kegalle,Cinnamon,2351.75,1454.5,30.8,54.7,75,0,0.3,1363.975,2335.9075,54.85,30.66
2025-03-03,3,Kegalle,Cinnamon,2349.28,1282,30.99,59.5,69.3,0,0,1349.675,2334.0825,53.55,30.8075
2025-03-10,3,Kegalle,Cinnamon,2364.24,1281.5,30.18,56.7,68.6,0,0,1322.725,2345.0525,55.8,30.6525
2025-03-17,3,Kegalle,Cinnamon,2363.74,1441,30.6,52.5,62.4,0,0,1364.75,2357.2525,55.85,30.6425
2025-03-24,3,Kegalle,Cinnamon,2427.08,1638.1,29,35,59.7,0,0,1410.65,2376.085,50.925,30.1925
2025-03-31,3,Kegalle,Cinnamon,2495.03,1250.5,30.65,44.4,69.5,0,0,1402.775,2412.5225,47.15,30.1075
2025-04-07,4,Kegalle,Cinnamon,2559.31,1281.8,29.9,42.9,68.4,0,0,1402.85,2461.29,43.7,30.0375
2025-04-14,4,Kegalle,Cinnamon,2635.95,1423.1,30.24,36.4,73.7,0,0,1398.375,2529.3425,39.675,29.9475
2025-04-21,4,Kegalle,Cinnamon,2644.68,1437.7,30.81,38.9,72.1,0,0,1348.275,2583.7425,40.65,30.4
2025-04-28,4,Kegalle,Cinnamon,2561.19,1304,30.51,19.1,61.9,0,0,1361.65,2600.2825,34.325,30.365
2025-05-05,5,Kegalle,Cinnamon,2437.1,1386.1,30.4,63.2,70.1,0.8,0,1387.725,2569.73,39.4,30.49
2025-05-12,5,Kegalle,Cinnamon,2404.62,1435.8,29.17,80.6,74.5,0.8,0,1390.9,2511.8975,50.45,30.2225
2025-05-19,5,Kegalle,Cinnamon,2312.95,1295.2,29.32,77.7,68.9,0.8,0,1355.275,2428.965,60.15,29.85
2025-05-26,5,Kegalle,Cinnamon,2262.71,1297.8,27.6,59.6,68.1,0.8,0,1353.725,2354.345,70.275,29.1225
2025-06-02,6,Kegalle,Cinnamon,2216.26,1240.2,27.05,55.1,69.5,0.8,0,1317.25,2299.135,68.25,28.285
2025-06-09,6,Kegalle,Cinnamon,2242.43,1379.4,27.88,71.4,69.8,0.8,0,1303.15,2258.5875,65.95,27.9625
2025-06-16,6,Kegalle,Cinnamon,2195.82,1315.3,27.02,75.3,66.9,0.8,0,1308.175,2229.305,65.35,27.3875
2025-06-23,6,Kegalle,Cinnamon,2189.23,1264.6,28.09,66.3,62.2,0.8,0,1299.875,2210.935,67.025,27.51
2025-06-30,6,Kegalle,Cinnamon,2193.5,1353.8,26.85,76.8,72.9,0.8,0,1328.275,2205.245,72.45,27.46
2025-07-07,7,Kegalle,Cinnamon,2177.65,1279.5,26.98,69.5,66.4,0.8,0,1303.3,2189.05,71.975,27.235
2025-07-14,7,Kegalle,Cinnamon,2161.19,1295.2,25.62,76.6,70.5,0.8,0,1298.275,2180.3925,72.3,26.885
2025-07-21,7,Kegalle,Cinnamon,2094.13,1358.8,25.98,71.2,64.2,0.8,0,1321.825,2156.6175,73.525,26.3575
2025-07-28,7,Kegalle,Cinnamon,2077.79,1340,25.06,64.9,65.4,0.8,0,1318.375,2127.69,70.55,25.91
2025-08-04,8,Kegalle,Cinnamon,2075.11,1324.6,24.92,64.5,66.5,0.8,0,1329.65,2102.055,69.3,25.395
2025-08-11,8,Kegalle,Cinnamon,2075.66,1331.3,25.42,87.8,62.8,0.8,0,1338.675,2080.6725,72.1,25.345
2025-08-18,8,Kegalle,Cinnamon,2087.76,1317,24.65,73,63.2,0.8,0,1328.225,2079.08,72.55,25.0125
2025-08-25,8,Kegalle,Cinnamon,2068.24,1318.2,24.23,87.2,68.2,0.8,0,1322.775,2076.6925,78.125,24.805
2025-09-01,9,Kegalle,Cinnamon,2071.96,1299.5,24.5,63.4,59.2,0.8,0,1316.5,2075.905,77.85,24.7
2025-09-08,9,Kegalle,Cinnamon,2087.13,1300.5,24.79,85,65.9,0.8,0,1308.8,2078.7725,77.15,24.5425
2025-09-15,9,Kegalle,Cinnamon,2076.48,1413.7,23.73,64.1,59.1,0.8,0,1332.975,2075.9525,74.925,24.3125
2025-09-22,9,Kegalle,Cinnamon,2099.68,1367.3,23.7,85.3,68.6,0.8,0,1345.25,2083.8125,74.45,24.18
2025-09-29,9,Kegalle,Cinnamon,2141,1401.3,24.63,66.8,66.2,0.8,0,1370.7,2101.0725,75.3,24.2125
2025-10-06,10,Kegalle,Cinnamon,2106.06,1387.6,25.09,37.4,69.1,0,0,1392.475,2105.805,63.4,24.2875
2025-10-13,10,Kegalle,Cinnamon,2104.17,1383,24.37,47.9,65.3,0,0,1384.8,2112.7275,59.35,24.4475
2025-10-20,10,Kegalle,Cinnamon,2076.78,1417.1,25.3,37.6,67.5,0,0,1397.25,2107.0025,47.425,24.8475
2025-10-27,10,Kegalle,Cinnamon,2125.52,1631.4,25.87,48.5,67.8,0,0,1454.775,2103.1325,42.85,25.1575
2018-01-01,1,Kurunegala,Cinnamon,2207.2,1245.7,29.33,80.6,74.7,0,0.7,1245.7,2207.2,80.6,29.33
2018-01-08,1,Kurunegala,Cinnamon,2251.93,1274.2,29.85,62.1,77.1,0,0.7,1259.95,2229.565,71.35,29.59
2018-01-15,1,Kurunegala,Cinnamon,2268.92,1297.6,29.94,64.6,64.3,0,0.7,1272.5,2242.683333,69.1,29.70666667
2018-01-22,1,Kurunegala,Cinnamon,2271.31,1297.4,30.47,74.4,71.9,0,0.7,1278.725,2249.84,70.425,29.8975
